workbook,sheet,row,name,modelNumber,manufacturer,vendor,description,category,price,url,finish,color,collection,is_noise,is_high_confidence,is_new_vs_baseline
compiled_products_db.xlsx,Sheet1,147,TP Holder  https://www.fergusonhome.com/kohler-k-35934/s2026376?uid=4853029 K-35934-BL 31.812 30.910000000000004 Ferguso,K-35934,Kohler,,TP Holder  https://www.fergusonhome.com/kohler-k-35934/s2026376?uid=4853029 K-35934-BL 31.812 30.910000000000004 Ferguson 2026-04-22 00:00:00 0.0 0.0 0.0,,31.812,https://www.fergusonhome.com/kohler-k-35934/s2026376?uid=4853029,,,,0,1,1
compiled_products_db.xlsx,Sheet1,149,"Tile  Bath Floor Tile 24"" x 24"" 38 SQ FT $155.80 https://www.stonepeakceramics.com/product/ikonite-walnut/ USSP2424317 9",SSP2424317,,,"Tile  Bath Floor Tile 24"" x 24"" 38 SQ FT $155.80 https://www.stonepeakceramics.com/product/ikonite-walnut/ USSP2424317 950 211.38000000000002 209.71500000000003 ProSource  0.0 0.0 0.0",,155.8,https://www.stonepeakceramics.com/product/ikonite-walnut/,,,,0,1,1
compiled_products_db.xlsx,Sheet1,150,"Shower Wall Tile 24"" x 48"" 95 SQ FT $432.35 https://www.stonepeakceramics.com/product/ikonite-walnut/ USSP2448317  904.8",SSP2448317,,,"Shower Wall Tile 24"" x 48"" 95 SQ FT $432.35 https://www.stonepeakceramics.com/product/ikonite-walnut/ USSP2448317  904.8000000000001 543.048 ProSource  R 4/22 0.0 0.0 0.0",,432.35,https://www.stonepeakceramics.com/product/ikonite-walnut/,,,,0,1,1
compiled_products_db.xlsx,Sheet1,151,"Shower Feature Wall Tile 36"" 36"" Niche 10 SQ FT =175.50 https://www.msisurfaces.com/natural-stone-mosaics/cecily-pattern",POL10MM,,,"Shower Feature Wall Tile 36"" 36"" Niche 10 SQ FT =175.50 https://www.msisurfaces.com/natural-stone-mosaics/cecily-pattern-polished/ SMOT-CECILY-POL10MM 193.05 220.077 ProSource  0.0 0.0 0.0",,175.5,https://www.msisurfaces.com/natural-stone-mosaics/cecily-pattern-polished/,,,,0,1,1
compiled_products_db.xlsx,Sheet1,152,Shower Floor tile 4” x 4” Hexagon 18 SQ FT =$627.30  https://www.stonepeakceramics.com/product/ikonite-walnut/ USG12MH33,USG12MH3317,,,Shower Floor tile 4” x 4” Hexagon 18 SQ FT =$627.30  https://www.stonepeakceramics.com/product/ikonite-walnut/ USG12MH3317 730.03 690.03 ProSource  0.0 0.0 0.0,,627.3,https://www.stonepeakceramics.com/product/ikonite-walnut/,,,,0,1,1
compiled_products_db.xlsx,Sheet1,153,Schluter edge is A100TSC texture beige 10' (4) or (6) 8' https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/,A100TSC,,,Schluter edge is A100TSC texture beige 10' (4) or (6) 8' https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A100TSC?siteUid=schluter-us&siteName=schluter.com A100TSC 173.778 141.768 Prosource,,173.778,https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A100TSC?siteUid=schluter-us&siteName=schluter.com,,,,0,1,1
compiled_products_db.xlsx,Sheet1,155,LVP Flooring Walnut Glen 24 SQ FT  https://www.homedepot.com/p/Lifeproof-Walnut-Glen-22-MIL-x-7-4-in-W-x-47-8-L-Waterpro,B47,Lifeproof,,LVP Flooring Walnut Glen 24 SQ FT  https://www.homedepot.com/p/Lifeproof-Walnut-Glen-22-MIL-x-7-4-in-W-x-47-8-L-Waterproof-Click-Lock-Luxury-Vinyl-Plank-Flooring-19-8-sqft-case-67400-500-07B47/328123953 67400.500.07B47 200 166 138.12699999999998 Home Depot  2026-03-31 00:00:00 0.0,,67400.5,https://www.homedepot.com/p/Lifeproof-Walnut-Glen-22-MIL-x-7-4-in-W-x-47-8-L-Waterproof-Click-Lock-Luxury-Vinyl-Plank-Flooring-19-8-sqft-case-67400-500-07B47/328123953,,,,0,1,1
compiled_products_db.xlsx,Sheet1,157,Shower Head - Combo Retro Fit  https://www.fergusonhome.com/kohler-k-27118-g/s1865987?uid=4410726 K27118-G-BL 1000 1029,K27118,Kohler,,Shower Head - Combo Retro Fit  https://www.fergusonhome.com/kohler-k-27118-g/s1865987?uid=4410726 K27118-G-BL 1000 1029 1038.532 Ferguson  2026-04-01 00:00:00 0.0,,1038.532,https://www.fergusonhome.com/kohler-k-27118-g/s1865987?uid=4410726,,,,0,1,1
compiled_products_db.xlsx,Sheet1,158,Shower Trim  https://www.fergusonhome.com/kohler-k-ts27043-4/s1854449?uid=4388935 KTS27043-4-BL 405 407.308 Ferguson  20,KTS27043,Kohler,,Shower Trim  https://www.fergusonhome.com/kohler-k-ts27043-4/s1854449?uid=4388935 KTS27043-4-BL 405 407.308 Ferguson  2026-04-01 00:00:00 0.0,,407.308,https://www.fergusonhome.com/kohler-k-ts27043-4/s1854449?uid=4388935,,,,0,1,1
compiled_products_db.xlsx,Sheet1,159,Valve  https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369 K8304-KS-NA 116 126.016 Ferguson  2026-04-01 0,K8304,Kohler,,Valve  https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369 K8304-KS-NA 116 126.016 Ferguson  2026-04-01 00:00:00 0.0,,126.016,https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369,,,,0,1,1
compiled_products_db.xlsx,Sheet1,160,Tub Spout  https://www.fergusonhome.com/kohler-k-28563/s1733720?uid=4101127 K28563-BL 68 68.156 Ferguson  2026-04-01 00:,K28563,Kohler,,Tub Spout  https://www.fergusonhome.com/kohler-k-28563/s1733720?uid=4101127 K28563-BL 68 68.156 Ferguson  2026-04-01 00:00:00,,68.156,https://www.fergusonhome.com/kohler-k-28563/s1733720?uid=4101127,,,,0,1,1
compiled_products_db.xlsx,Sheet1,161,Tub Drain -Kingston Brass  https://www.fergusonhome.com/kingston-brass-dll20/s478717?uid=3673997 DLL200MB 55 54.4428 Fer,DLL200MB,,,Tub Drain -Kingston Brass  https://www.fergusonhome.com/kingston-brass-dll20/s478717?uid=3673997 DLL200MB 55 54.4428 Ferguson Home  2026-04-01 00:00:00,,54.4428,https://www.fergusonhome.com/kingston-brass-dll20/s478717?uid=3673997,,,,0,1,1
compiled_products_db.xlsx,Sheet1,162,tub overflow - Kingston Brass  https://www.fergusonhome.com/kingston-brass-dtt10/s483276?uid=3674010 DTT100MB 45 44.2260,DTT100MB,,,tub overflow - Kingston Brass  https://www.fergusonhome.com/kingston-brass-dtt10/s483276?uid=3674010 DTT100MB 45 44.226000000000006 Ferguson Home  2026-04-01 00:00:00,,44.22600000000001,https://www.fergusonhome.com/kingston-brass-dtt10/s483276?uid=3674010,,,,0,1,1
compiled_products_db.xlsx,Sheet1,163,Sink  https://www.fergusonhome.com/kohler-k-2209/s560373?uid=220794 K2209-0 100 99.01100000000001 Ferguson  2026-04-01 0,K2209,Kohler,,Sink  https://www.fergusonhome.com/kohler-k-2209/s560373?uid=220794 K2209-0 100 99.01100000000001 Ferguson  2026-04-01 00:00:00,,99.01100000000001,https://www.fergusonhome.com/kohler-k-2209/s560373?uid=220794,,,,0,1,1
compiled_products_db.xlsx,Sheet1,164,Faucet with Drain  https://www.fergusonhome.com/kohler-k-37891-4/s2060938?uid=5032946 K37891-4BL 280 276.463 Ferguson  2,K37891,Kohler,,Faucet with Drain  https://www.fergusonhome.com/kohler-k-37891-4/s2060938?uid=5032946 K37891-4BL 280 276.463 Ferguson  2026-04-01 00:00:00 0.0,,276.463,https://www.fergusonhome.com/kohler-k-37891-4/s2060938?uid=5032946,,,,0,1,1
compiled_products_db.xlsx,Sheet1,165,Toilet Cimarron Bowl https://www.fergusonhome.com/kohler-k-31640-dry/s2053585?uid=4930731 K31589-0 449 231.4289999999999,K31589,Kohler,,Toilet Cimarron Bowl https://www.fergusonhome.com/kohler-k-31640-dry/s2053585?uid=4930731 K31589-0 449 231.42899999999997 Ferguson  2026-04-01 00:00:00 0.0,,231.429,https://www.fergusonhome.com/kohler-k-31640-dry/s2053585?uid=4930731,,,,0,1,1
compiled_products_db.xlsx,Sheet1,166,Toilet Seat  https://www.fergusonhome.com/kohler-k-26802/s1921485?uid=4539318 K26802-0 55.516999999999996 Ferguson  2026,K26802,Kohler,,Toilet Seat  https://www.fergusonhome.com/kohler-k-26802/s1921485?uid=4539318 K26802-0 55.516999999999996 Ferguson  2026-04-01 00:00:00 0.0,,55.517,https://www.fergusonhome.com/kohler-k-26802/s1921485?uid=4539318,,,,0,1,1
compiled_products_db.xlsx,Sheet1,167,"Kohler Grab Bar 24""  https://www.homedepot.com/p/KOHLER-Rubicon-24-in-Grab-Bar-in-Matte-Black-K-R27242-BL/313609400  K-R",K-R27242,Kohler,,"Kohler Grab Bar 24""  https://www.homedepot.com/p/KOHLER-Rubicon-24-in-Grab-Bar-in-Matte-Black-K-R27242-BL/313609400  K-R27242-BL 60.630825 Home Depot  2026-03-31 00:00:00",,60.630825,https://www.homedepot.com/p/KOHLER-Rubicon-24-in-Grab-Bar-in-Matte-Black-K-R27242-BL/313609400,,,,0,1,1
compiled_products_db.xlsx,Sheet1,168,"Kohler 24"" Sundae Towel Bar  https://www.homedepot.com/p/KOHLER-Sundae-24-in-Wall-Mounted-Towel-Bar-in-Matte-Black-R3105",R31058,Kohler,,"Kohler 24"" Sundae Towel Bar  https://www.homedepot.com/p/KOHLER-Sundae-24-in-Wall-Mounted-Towel-Bar-in-Matte-Black-R31058-BL/322230892 R31058-BL 27.08415 Home Depot  2026-03-31 00:00:00",,27.08415,https://www.homedepot.com/p/KOHLER-Sundae-24-in-Wall-Mounted-Towel-Bar-in-Matte-Black-R31058-BL/322230892,,,,0,1,1
compiled_products_db.xlsx,Sheet1,169,"Kohler Sundae 18"" Towel bar https://www.homedepot.com/p/KOHLER-Sundae-18-in-Wall-Mounted-Towel-Bar-in-Matte-Black-R31059",R31059,Kohler,,"Kohler Sundae 18"" Towel bar https://www.homedepot.com/p/KOHLER-Sundae-18-in-Wall-Mounted-Towel-Bar-in-Matte-Black-R31059-BL/322230895 R31059-BL 26.099075 Home Depot  2026-03-31 00:00:00 0.0",,26.099075,https://www.homedepot.com/p/KOHLER-Sundae-18-in-Wall-Mounted-Towel-Bar-in-Matte-Black-R31059-BL/322230895,,,,0,1,1
compiled_products_db.xlsx,Sheet1,170,Kohler Sundae Toilet Paper Holder  https://www.homedepot.com/p/KOHLER-Sundae-Toilet-Paper-Holder-in-Matte-Black-R31060-B,R31060,Kohler,,Kohler Sundae Toilet Paper Holder  https://www.homedepot.com/p/KOHLER-Sundae-Toilet-Paper-Holder-in-Matte-Black-R31060-BL/322231032 R31060-BL 21.682475 Home Depot  2026-03-31 00:00:00,,21.682475,https://www.homedepot.com/p/KOHLER-Sundae-Toilet-Paper-Holder-in-Matte-Black-R31060-BL/322231032,,,,0,1,1
compiled_products_db.xlsx,Sheet1,171,"Zenna Home Medicine Cabinet 24"" x 30""  https://www.homedepot.com/p/Zenna-Home-24-in-W-x-30-in-H-Aluminum-Frameless-Bevel",MRA2430,,,"Zenna Home Medicine Cabinet 24"" x 30""  https://www.homedepot.com/p/Zenna-Home-24-in-W-x-30-in-H-Aluminum-Frameless-Beveled-Mirror-Medicine-Cabinet-EMRA2430/207018216 EMRA2430 200 210.492125 Home Depot  2026-03-31 00:00:00 0.0",,210.492125,https://www.homedepot.com/p/Zenna-Home-24-in-W-x-30-in-H-Aluminum-Frameless-Beveled-Mirror-Medicine-Cabinet-EMRA2430/207018216,,,,0,1,1
compiled_products_db.xlsx,Sheet1,173,EnSuite Bath  LVP L.P. Shallowford Oak 41 SQ FT  https://www.homedepot.com/p/Lifeproof-Shallowford-Oak-22-MIL-x-8-7-in-W,I228133LX,Lifeproof,,EnSuite Bath  LVP L.P. Shallowford Oak 41 SQ FT  https://www.homedepot.com/p/Lifeproof-Shallowford-Oak-22-MIL-x-8-7-in-W-x-59-in-L-Click-Lock-Waterproof-Luxury-Vinyl-Plank-Flooring-25-sq-ft-case-I228133LX/327715775 I228133LX 300 160 179.45685 Home Depot  2026-03-31 00:00:00 0.0,,179.45685,https://www.homedepot.com/p/Lifeproof-Shallowford-Oak-22-MIL-x-8-7-in-W-x-59-in-L-Click-Lock-Waterproof-Luxury-Vinyl-Plank-Flooring-25-sq-ft-case-I228133LX/327715775,,,,0,1,1
compiled_products_db.xlsx,Sheet1,177,"0.0 Shower Head, Trim & Arm  https://www.fergusonhome.com/kohler-k-ts27392-4g/s1866401?uid=4428129 K-TS27392-4G-BN 151.6",K-TS27392,Kohler,,"0.0 Shower Head, Trim & Arm  https://www.fergusonhome.com/kohler-k-ts27392-4g/s1866401?uid=4428129 K-TS27392-4G-BN 151.69 Ferguson 0.0",,0,https://www.fergusonhome.com/kohler-k-ts27392-4g/s1866401?uid=4428129,,,,0,1,1
compiled_products_db.xlsx,Sheet1,178,0.0 (2) Faucet & Drain Kit  Simplice  https://www.fergusonhome.com/kohler-k-27388-4/s1873551?uid=4428973 K-27388-4-BN 52,K-27388,Kohler,,0.0 (2) Faucet & Drain Kit  Simplice  https://www.fergusonhome.com/kohler-k-27388-4/s1873551?uid=4428973 K-27388-4-BN 524.634 Ferguson 0.0,,0,https://www.fergusonhome.com/kohler-k-27388-4/s1873551?uid=4428973,,,,0,1,1
compiled_products_db.xlsx,Sheet1,179,0.0 LVT Floor Tile 226 SQ FT  https://coretecfloors.com/en-us/products/coretec-tile/foussana-limestone-vv870-12252?utm_s,FY25,,,0.0 LVT Floor Tile 226 SQ FT  https://coretecfloors.com/en-us/products/coretec-tile/foussana-limestone-vv870-12252?utm_source=google&utm_medium=cpc&utm_campaign=COR_GG_Search_Branded_Design_ManualCPC_FY25&utm_term=coretec+flooring&utm_content=Cj0KCQiA7-rMBhCFARIsAKnLKtAsVMQhxxFkowZv_RorSWjShO3bcv4mF-0EqMA2jlfTAQCnQRU5ncQaAh3VEALw_wcB Foussana Limestone  1200 1149.34 1149.34 ProSource  2026-03-24 00:00:00 0.0,,0,https://coretecfloors.com/en-us/products/coretec-tile/foussana-limestone-vv870-12252?utm_source=google&utm_medium=cpc&utm_campaign=COR_GG_Search_Branded_Design_ManualCPC_FY25&utm_term=coretec+flooring&utm_content=Cj0KCQiA7-rMBhCFARIsAKnLKtAsVMQhxxFkowZv_RorSWjShO3bcv4mF-0EqMA2jlfTAQCnQRU5ncQaAh3VEALw_wcB,,,,0,1,1
compiled_products_db.xlsx,Sheet1,182,0.0 Grab Bar  https://www.homedepot.com/p/KOHLER-Rubicon-9-in-Grab-Bar-in-Vibrant-Brushed-Nickel-K-R27240-BN/312230844 K,K-R27240,Kohler,,0.0 Grab Bar  https://www.homedepot.com/p/KOHLER-Rubicon-9-in-Grab-Bar-in-Vibrant-Brushed-Nickel-K-R27240-BN/312230844 K-R27240-BN 45.52995 Ferguson  0.0 Left on office,,0,https://www.homedepot.com/p/KOHLER-Rubicon-9-in-Grab-Bar-in-Vibrant-Brushed-Nickel-K-R27240-BN/312230844,,,,0,1,1
compiled_products_db.xlsx,Sheet1,185,Bathroom Plumbing  0.0 Shower  Handle Trim  https://www.fergusonhome.com/kohler-k-ts23501-4/s1756423?uid=4157321 K-TS235,K-TS23501,Kohler,,Bathroom Plumbing  0.0 Shower  Handle Trim  https://www.fergusonhome.com/kohler-k-ts23501-4/s1756423?uid=4157321 K-TS23501-4-CP 259.633 2661.83 Ferguson 0.0,,0,https://www.fergusonhome.com/kohler-k-ts23501-4/s1756423?uid=4157321,,,,0,1,1
compiled_products_db.xlsx,Sheet1,187,0.0 Shower Diverter  https://www.fergusonhome.com/kohler-k-t23509-4/s1742706?uid=4148210 K-T23509-4-CP 165.726 Ferguson,K-T23509,Kohler,,0.0 Shower Diverter  https://www.fergusonhome.com/kohler-k-t23509-4/s1742706?uid=4148210 K-T23509-4-CP 165.726 Ferguson 0.0,,0,https://www.fergusonhome.com/kohler-k-t23509-4/s1742706?uid=4148210,,,,0,1,1
compiled_products_db.xlsx,Sheet1,188,Chrome 0.0 Shower Diverter Valve  https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369 K-737-K-NA 228.7890,K-737,Kohler,,Chrome 0.0 Shower Diverter Valve  https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369 K-737-K-NA 228.78900000000002 Ferguson 0.0,,0,https://www.fergusonhome.com/kohler-k-8304-ks/s1251522?uid=2992369,,,,0,1,1
compiled_products_db.xlsx,Sheet1,202,Window 0.0 Master Bath Sliding windoe 630.49 In Lous Estimate  Endure EN6000 Slider-white interior woodgrain print with,EN6000,,,Window 0.0 Master Bath Sliding windoe 630.49 In Lous Estimate  Endure EN6000 Slider-white interior woodgrain print with Beige exterior 0.0,,0,,,,,0,1,1
compiled_products_db.xlsx,Sheet1,204,"False Lighted Medicine Cabinets - Over Sinks (2) 24""x30""  https://www.fergusonhome.com/kohler-k-99007-tlc/s1533945?uid=3",K-99007,Kohler,,"False Lighted Medicine Cabinets - Over Sinks (2) 24""x30""  https://www.fergusonhome.com/kohler-k-99007-tlc/s1533945?uid=3597983 K-99007-TLC-NA 2349.38 Ferguson  2026-02-11 00:00:00 1.0",,2349.38,https://www.fergusonhome.com/kohler-k-99007-tlc/s1533945?uid=3597983,,,,0,1,1
compiled_products_db.xlsx,Sheet1,205,False Shower Double Handle Trim  https://www.fergusonhome.com/moen-ut3611/s1740482?uid=4114270 UT36111ORB 404.745 Fergus,UT36111ORB,Moen,,False Shower Double Handle Trim  https://www.fergusonhome.com/moen-ut3611/s1740482?uid=4114270 UT36111ORB 404.745 Ferguson 2026-02-11 00:00:00 0.0,,404.745,https://www.fergusonhome.com/moen-ut3611/s1740482?uid=4114270,,,,0,1,1
compiled_products_db.xlsx,Sheet1,206,Bathroom Plumbing  False Shower Valve  https://www.fergusonhome.com/moen-u232cis/s1736897?uid=4123792 U232CIS 200.915000,U232CIS,Moen,,Bathroom Plumbing  False Shower Valve  https://www.fergusonhome.com/moen-u232cis/s1736897?uid=4123792 U232CIS 200.91500000000002 Ferguson 2026-02-11 00:00:00 0.0,,200.915,https://www.fergusonhome.com/moen-u232cis/s1736897?uid=4123792,,,,0,1,1
compiled_products_db.xlsx,Sheet1,207,False Shower Head  https://www.fergusonhome.com/moen-s6365ep/s763030?uid=1958815&searchId=5gAx2sQ1dd MS6365EPORB 338.569,MS6365EPORB,Moen,,False Shower Head  https://www.fergusonhome.com/moen-s6365ep/s763030?uid=1958815&searchId=5gAx2sQ1dd MS6365EPORB 338.569 Ferguson 2026-02-11 00:00:00 0.0,,338.569,https://www.fergusonhome.com/moen-s6365ep/s763030?uid=1958815&searchId=5gAx2sQ1dd,,,,0,1,1
compiled_products_db.xlsx,Sheet1,209,False Shower Arm Flange  https://www.fergusonhome.com/moen-164745/s849728?uid=2175845 M164745ORB 19.657 Ferguson 2026-02,M164745ORB,Moen,,False Shower Arm Flange  https://www.fergusonhome.com/moen-164745/s849728?uid=2175845 M164745ORB 19.657 Ferguson 2026-02-11 00:00:00 0.0,,19.657,https://www.fergusonhome.com/moen-164745/s849728?uid=2175845,,,,0,1,1
compiled_products_db.xlsx,Sheet1,210,False Shower Handheld w/Slide Bar  https://www.fergusonhome.com/moen-3667ep/s870602?uid=2223440 M3667EPORB 535.502 Fergu,M3667EPORB,Moen,,False Shower Handheld w/Slide Bar  https://www.fergusonhome.com/moen-3667ep/s870602?uid=2223440 M3667EPORB 535.502 Ferguson 2026-02-11 00:00:00 0.0,,535.502,https://www.fergusonhome.com/moen-3667ep/s870602?uid=2223440,,,,0,1,1
compiled_products_db.xlsx,Sheet1,211,False Shower Wall Elbow Supply  https://www.fergusonhome.com/moen-a725/s415773?uid=1030244 A725ORB 72.776 Ferguson 2026-,A725ORB,Moen,,False Shower Wall Elbow Supply  https://www.fergusonhome.com/moen-a725/s415773?uid=1030244 A725ORB 72.776 Ferguson 2026-02-11 00:00:00 0.0,,72.776,https://www.fergusonhome.com/moen-a725/s415773?uid=1030244,,,,0,1,1
compiled_products_db.xlsx,Sheet1,212,False Shower Vacuum Breaker  https://www.fergusonhome.com/moen-a714/s412862?uid=1030219 MA714ORB 161.54600000000002 Ferg,MA714ORB,Moen,,False Shower Vacuum Breaker  https://www.fergusonhome.com/moen-a714/s412862?uid=1030219 MA714ORB 161.54600000000002 Ferguson 2026-02-11 00:00:00 0.0,,161.546,https://www.fergusonhome.com/moen-a714/s412862?uid=1030219,,,,0,1,1
compiled_products_db.xlsx,Sheet1,214,False (2) Sinks Undermount  https://www.fergusonhome.com/kohler-k-20000/s1240319?uid=2965270&searchId=y6JKUPypb0 K-20000,K-20000,Kohler,,False (2) Sinks Undermount  https://www.fergusonhome.com/kohler-k-20000/s1240319?uid=2965270&searchId=y6JKUPypb0 K-20000-0 219.098 Ferguson 2026-02-11 00:00:00 0.0,,219.098,https://www.fergusonhome.com/kohler-k-20000/s1240319?uid=2965270&searchId=y6JKUPypb0,,,,0,1,1
compiled_products_db.xlsx,Sheet1,215,False (2) Faucet & Drain Kit   https://www.fergusonhome.com/moen-t6905/s763153?uid=1958854 MT6905ORB 1029.358 Ferguson 2,MT6905ORB,Moen,,False (2) Faucet & Drain Kit   https://www.fergusonhome.com/moen-t6905/s763153?uid=1958854 MT6905ORB 1029.358 Ferguson 2026-02-11 00:00:00 0.0,,1029.358,https://www.fergusonhome.com/moen-t6905/s763153?uid=1958854,,,,0,1,1
compiled_products_db.xlsx,Sheet1,216,False (2) Faucet Valves  https://www.fergusonhome.com/moen-9000/s373576?uid=112916 M9000 254.232 Ferguson 2026-02-11 00:,M9000,Moen,,False (2) Faucet Valves  https://www.fergusonhome.com/moen-9000/s373576?uid=112916 M9000 254.232 Ferguson 2026-02-11 00:00:00 0.0,,254.232,https://www.fergusonhome.com/moen-9000/s373576?uid=112916,,,,0,1,1
compiled_products_db.xlsx,Sheet1,217,False Bath Tub Faucet with Handheld  https://www.fergusonhome.com/moen-t694/s763076?uid=1958863 T694ORB 1309.70400000000,T694ORB,Moen,,False Bath Tub Faucet with Handheld  https://www.fergusonhome.com/moen-t694/s763076?uid=1958863 T694ORB 1309.7040000000002 Ferguson 2026-02-11 00:00:00 0.0,,1309.704,https://www.fergusonhome.com/moen-t694/s763076?uid=1958863,,,,0,1,1
compiled_products_db.xlsx,Sheet1,218,False Bath Tub Rough In  https://www.fergusonhome.com/moen-9792/s763099?uid=1958615 M9792 333.04699999999997 Ferguson 20,M9792,Moen,,False Bath Tub Rough In  https://www.fergusonhome.com/moen-9792/s763099?uid=1958615 M9792 333.04699999999997 Ferguson 2026-02-11 00:00:00 0.0,,333.047,https://www.fergusonhome.com/moen-9792/s763099?uid=1958615,,,,0,1,1
compiled_products_db.xlsx,Sheet1,219,**Add On Toilet  False *** Toto Toilet Add-On https://www.fergusonhome.com/toto-mw6424736cefga/s1931975?uid=4565624 TCST,CST642CEFGAT4001,,,**Add On Toilet  False *** Toto Toilet Add-On https://www.fergusonhome.com/toto-mw6424736cefga/s1931975?uid=4565624 TCST642CEFGAT4001 1432.5629999999999 Ferguson 2026-02-11 00:00:00 0.0,,1432.563,https://www.fergusonhome.com/toto-mw6424736cefga/s1931975?uid=4565624,,,,0,1,1
compiled_products_db.xlsx,Sheet1,220,Tub  False Plug for the tub - 4 holes  https://www.fergusonhome.com/search?term=SH131WH SH131WH 20.23 Gferguson  0.0,SH131WH,,,Tub  False Plug for the tub - 4 holes  https://www.fergusonhome.com/search?term=SH131WH SH131WH 20.23 Gferguson  0.0,,20.23,https://www.fergusonhome.com/search?term=SH131WH,,,,0,1,1
compiled_products_db.xlsx,Sheet1,221,False Shower Base Tile 15  Sq Ft  https://www.daltile.com/products/stone-look/bryne/mist Matte Mist BR31 ProSource  0.0,BR31,,,False Shower Base Tile 15  Sq Ft  https://www.daltile.com/products/stone-look/bryne/mist Matte Mist BR31 ProSource  0.0,,0,https://www.daltile.com/products/stone-look/bryne/mist,,,,0,1,1
compiled_products_db.xlsx,Sheet1,222,False Shower Wall & Tub Deck Tile  24 X 24  TTL 328  Sq Ft  https://www.daltile.com/products/stone-look/bryne/coastline,BR30,,,False Shower Wall & Tub Deck Tile  24 X 24  TTL 328  Sq Ft  https://www.daltile.com/products/stone-look/bryne/coastline Coastline BR30  3000 1936.77 ProSource  2026-04-14 00:00:00 0.0,,1936.77,https://www.daltile.com/products/stone-look/bryne/coastline,,,,0,1,1
compiled_products_db.xlsx,Sheet1,223,False Schulter Edging 32 Linear Ft = 9 pieces  https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-heigh,A100ABGB,,,False Schulter Edging 32 Linear Ft = 9 pieces  https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A100ABGB?siteName=schluter.com&siteUid=schluter-us A100ABGB ProSource  w/tile  2026-04-14 00:00:00 0.0,,0,https://www.schluter.com/schluter-us/en_US/Profiles/For-Floors/Same-height-Transitions/Schluter%C2%AE-SCHIENE/p/A100ABGB?siteName=schluter.com&siteUid=schluter-us,,,,0,1,1
compiled_products_db.xlsx,Sheet1,227,"False Moen Voss 24"" Towel Bar 2  https://www.fergusonhome.com/moen-yb5124/s763111?uid=1958889 YB5124ORB 145.948 Ferguson",YB5124ORB,Moen,,"False Moen Voss 24"" Towel Bar 2  https://www.fergusonhome.com/moen-yb5124/s763111?uid=1958889 YB5124ORB 145.948 Ferguson  2026-02-11 00:00:00 1.0 Noted Judy Picked up",,145.948,https://www.fergusonhome.com/moen-yb5124/s763111?uid=1958889,,,,0,1,1
compiled_products_db.xlsx,Sheet1,228,False Moen Voss Robe Hooks -2 https://www.fergusonhome.com/moen-yb5103/s763078?uid=1958880 YB5103ORB 96.95400000000001 F,YB5103ORB,Moen,,False Moen Voss Robe Hooks -2 https://www.fergusonhome.com/moen-yb5103/s763078?uid=1958880 YB5103ORB 96.95400000000001 Ferguson  2026-02-11 00:00:00 1.0 Left on office,,96.95400000000001,https://www.fergusonhome.com/moen-yb5103/s763078?uid=1958880,,,,0,1,1
compiled_products_db.xlsx,Sheet1,229,False Moen Voss Towel Ring -2 https://www.fergusonhome.com/moen-yb5186/s763112?uid=1958895 YB5186ORB 95.7 Ferguson  2026,YB5186ORB,Moen,,False Moen Voss Towel Ring -2 https://www.fergusonhome.com/moen-yb5186/s763112?uid=1958895 YB5186ORB 95.7 Ferguson  2026-02-11 00:00:00 1.0 Counter,,95.7,https://www.fergusonhome.com/moen-yb5186/s763112?uid=1958895,,,,0,1,1
compiled_products_db.xlsx,Sheet1,230,False Moen Voss Toilet Paper Holder  https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958883 YB5108ORB 57.079 Fergu,YB5108ORB,Moen,,False Moen Voss Toilet Paper Holder  https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958883 YB5108ORB 57.079 Ferguson  2026-02-11 00:00:00 1.0,,57.079,https://www.fergusonhome.com/moen-yb5108/s763156?uid=1958883,,,,0,1,1
compiled_products_db.xlsx,Sheet1,232,"Shower Trim Moen, Brantford  T2151BN https://www.fergusonhome.com/moen-t2151/s720278?uid=1030356 109.351 Ferguson  0.0 0",T2151BN,Moen,,"Shower Trim Moen, Brantford  T2151BN https://www.fergusonhome.com/moen-t2151/s720278?uid=1030356 109.351 Ferguson  0.0 0.0 0.0",,109.351,https://www.fergusonhome.com/moen-t2151/s720278?uid=1030356,,,,0,1,1
